,open,high,low,close,adjclose,volume,ticker,adjclose_1,true_adjclose_1,buy_profit,sell_profit
1995-11-22,60.3125,60.375,60.171875,60.171875,37.80847930908203,351600,SPY,38.019707,37.906681060791016,0.09820175170898438,0.0
1995-11-30,61.046875,61.203125,60.84375,60.90625,38.26993942260742,286200,SPY,38.30354,38.31902313232422,0.049083709716796875,0.0
1995-12-01,60.984375,61.078125,60.84375,60.984375,38.31902313232422,465200,SPY,38.20751,38.790260314941406,0.0,-0.4712371826171875
1995-12-15,61.875,61.875,61.59375,61.8125,39.0794792175293,416700,SPY,39.213028,38.32870864868164,-0.7507705688476562,0.0
1995-12-21,61.03125,61.171875,60.75,60.984375,38.55591583251953,857600,SPY,39.177452,38.6942253112793,0.13830947875976562,0.0
1995-12-29,61.46875,61.53125,61.25,61.484375,38.87204360961914,339200,SPY,39.070103,39.28691101074219,0.4148674011230469,0.0
1996-01-03,62.34375,62.5,62.0,62.3125,39.395599365234375,610300,SPY,39.526535,39.02022171020508,-0.3753776550292969,0.0
1996-01-05,61.3125,61.75,61.171875,61.59375,38.94118881225586,302400,SPY,38.987198,39.08937072753906,0.14818191528320312,0.0
1996-01-29,62.1875,62.484375,62.140625,62.484375,39.5042724609375,254800,SPY,39.26586,39.84011459350586,0.0,-0.3358421325683594
1996-02-06,64.1875,64.828125,64.09375,64.765625,40.94651794433594,301600,SPY,40.407375,41.18360900878906,0.0,-0.237091064453125
1996-02-21,64.421875,65.140625,64.421875,65.09375,41.15399169921875,434000,SPY,41.563118,41.80595397949219,0.6519622802734375,0.0
1996-02-23,66.5,66.609375,65.328125,65.9375,41.687408447265625,1430400,SPY,41.900517,41.09469985961914,-0.5927085876464844,0.0
1996-02-26,65.75,65.890625,64.96875,65.0,41.09469985961914,1408400,SPY,41.34362,40.96628952026367,-0.12841033935546875,0.0
1996-02-27,65.15625,65.171875,64.5,64.796875,40.96628952026367,601000,SPY,41.212753,40.778594970703125,-0.18769454956054688,0.0
1996-03-04,65.03125,65.65625,64.8125,65.265625,41.26263427734375,652600,SPY,41.720524,41.647911071777344,0.38527679443359375,0.0
1996-03-13,64.15625,64.4375,63.796875,64.171875,40.57115173339844,1019300,SPY,41.514923,40.74896240234375,0.1778106689453125,0.0
1996-03-14,64.265625,64.8125,64.234375,64.453125,40.74896240234375,725600,SPY,41.32736,40.72157287597656,-0.0273895263671875,0.0
1996-03-15,64.0625,64.328125,63.75,64.125,40.72157287597656,869200,SPY,41.12145,41.50544357299805,0.7838706970214844,0.0
1996-04-04,65.5625,65.71875,65.5,65.515625,41.60466766357422,934900,SPY,41.72886,40.890254974365234,-0.7144126892089844,0.0
1996-04-12,63.359375,63.8125,63.171875,63.71875,40.463592529296875,411300,SPY,41.3289,40.800941467285156,0.33734893798828125,0.0
1996-04-19,64.6875,64.859375,64.421875,64.53125,40.97954177856445,885100,SPY,41.337948,41.29706954956055,0.31752777099609375,0.0
1996-04-23,64.921875,65.28125,64.78125,65.234375,41.42604446411133,225400,SPY,41.346783,41.277217864990234,0.0,0.14882659912109375
1996-05-02,65.015625,65.375,64.09375,64.40625,40.90018081665039,1299600,SPY,41.527794,40.840633392333984,-0.05954742431640625,0.0
1996-05-13,65.53125,66.640625,65.46875,66.359375,42.14046859741211,867500,SPY,41.7928,42.398460388183594,0.0,-0.2579917907714844
1996-05-16,66.3125,66.9375,66.28125,66.828125,42.438133239746094,514400,SPY,41.914944,42.666358947753906,0.0,-0.2282257080078125
1996-05-17,67.0,67.296875,67.0,67.1875,42.666358947753906,427700,SPY,42.28404,42.954097747802734,0.0,-0.2877388000488281
1996-05-20,67.65625,67.75,66.984375,67.640625,42.954097747802734,788500,SPY,42.656143,42.894588470458984,0.0,0.05950927734375
1996-05-21,67.75,67.875,67.5,67.546875,42.894588470458984,352700,SPY,42.697533,43.301387786865234,0.0,-0.40679931640625
1996-05-30,66.9375,67.71875,66.75,67.375,42.78541564941406,895800,SPY,43.02488,42.46791458129883,-0.3175010681152344,0.0
1996-06-05,67.5625,68.203125,67.421875,68.125,43.26169967651367,428000,SPY,43.388775,42.94416809082031,-0.3175315856933594,0.0
1996-06-06,68.5,68.5,67.5,67.625,42.94416809082031,523300,SPY,43.39385,42.94416809082031,0.0,0.0
1996-06-11,67.65625,68.03125,67.34375,67.34375,42.76559066772461,688700,SPY,43.443348,42.68621826171875,-0.07937240600585938,0.0
1996-06-14,67.25,67.25,66.71875,66.9375,42.507598876953125,1468200,SPY,43.116623,42.47785186767578,-0.02974700927734375,0.0
1996-06-20,66.703125,66.921875,66.1875,66.59375,42.2892951965332,1234400,SPY,42.99664,42.65305709838867,0.36376190185546875,0.0
1996-07-02,67.625,67.640625,67.328125,67.4375,43.05206298828125,389400,SPY,43.105705,42.96226501464844,-0.0897979736328125,0.0
1996-07-11,65.5625,65.6875,63.875,64.515625,41.18672180175781,1587400,SPY,42.372585,41.21662521362305,0.029903411865234375,0.0
1996-07-23,63.59375,63.9375,62.578125,62.6875,40.01963424682617,1479800,SPY,40.978714,40.09943771362305,0.079803466796875,0.0
1996-07-29,63.625,63.71875,62.9375,63.015625,40.22909927368164,1297900,SPY,40.73403,40.618141174316406,0.3890419006347656,0.0
1996-08-06,66.15625,66.515625,65.796875,66.375,42.37373733520508,640000,SPY,41.39665,42.48347091674805,0.0,-0.10973358154296875
1996-08-07,66.625,66.75,66.125,66.546875,42.48347091674805,917800,SPY,41.786194,42.41361999511719,0.0,0.06985092163085938
1996-08-08,66.5625,66.5625,66.1875,66.4375,42.41361999511719,925100,SPY,42.093346,42.27398681640625,0.0,0.1396331787109375
1996-08-29,66.59375,66.59375,65.625,66.015625,42.14432144165039,680200,SPY,42.783882,41.705421447753906,-0.4388999938964844,0.0
1996-09-19,68.375,68.796875,68.28125,68.75,43.88994598388672,410000,SPY,43.601814,44.045616149902344,0.0,-0.155670166015625
1996-09-20,68.59375,68.78125,68.375,68.640625,44.045616149902344,948400,SPY,43.94613,44.03559875488281,0.0,0.01001739501953125
1996-09-23,68.46875,68.75,68.15625,68.625,44.03559875488281,466800,SPY,43.86478,44.025569915771484,0.0,0.010028839111328125
1996-10-08,70.453125,70.6875,70.015625,70.140625,45.008155822753906,386200,SPY,44.88418,44.657230377197266,0.0,0.3509254455566406
1996-10-15,71.125,71.125,69.953125,70.3125,45.118446350097656,776900,SPY,45.239414,45.33903121948242,0.22058486938476562,0.0
1996-10-24,70.859375,70.984375,70.21875,70.25,45.07834243774414,379300,SPY,45.696507,45.118446350097656,0.040103912353515625,0.0
1996-11-12,73.546875,73.59375,73.015625,73.125,46.92316436767578,719900,SPY,46.671734,47.13371658325195,0.0,-0.21055221557617188
1996-11-22,74.703125,75.25,74.703125,75.171875,48.236637115478516,965100,SPY,47.943424,48.84823989868164,0.0,-0.611602783203125
1996-12-04,74.875,75.0625,74.09375,74.953125,48.096256256103516,2365100,SPY,48.47809,47.96592330932617,-0.13033294677734375,0.0
1996-12-05,74.84375,75.140625,74.53125,74.75,47.96592330932617,1697700,SPY,48.626865,47.68516540527344,-0.2807579040527344,0.0
1996-12-23,75.09375,75.203125,74.328125,74.65625,48.141170501708984,1263700,SPY,48.070515,48.49382781982422,0.0,-0.3526573181152344
1996-12-30,76.125,76.125,75.15625,75.21875,48.50389099121094,694100,SPY,48.599384,47.61725616455078,-0.8866348266601562,0.0
1997-01-10,74.25,76.25,74.25,76.125,49.088287353515625,2369500,SPY,48.905964,49.01772689819336,0.0,0.07056045532226562
1997-01-17,77.203125,77.75,77.109375,77.5625,50.015254974365234,1604000,SPY,49.654312,50.0756950378418,0.0,-0.0604400634765625
1997-01-20,77.75,78.09375,77.46875,77.65625,50.0756950378418,1889900,SPY,49.89911,50.47871780395508,0.0,-0.40302276611328125
1997-01-30,77.875,78.53125,77.40625,78.5,50.61980056762695,2126300,SPY,50.677353,50.559326171875,-0.060474395751953125,0.0
1997-01-31,78.9375,79.40625,78.375,78.40625,50.559326171875,3208100,SPY,50.76886,50.71046447753906,0.1511383056640625,0.0
1997-02-11,78.78125,79.375,78.125,79.375,51.18400573730469,1664300,SPY,51.159714,51.909454345703125,0.0,-0.7254486083984375
1997-02-12,79.375,80.640625,79.265625,80.5,51.909454345703125,2675400,SPY,51.47912,52.473686218261726,0.0,-0.5642318725586009
1997-02-19,81.65625,82.0,81.15625,81.328125,52.443450927734375,648100,SPY,52.134888,51.80869674682617,0.0,0.6347541809082031
1997-02-27,80.8125,80.8125,79.375,79.390625,51.19407653808594,1813100,SPY,52.160706,51.042938232421875,-0.1511383056640625,0.0
1997-03-06,80.625,80.90625,79.875,80.125,51.667640686035156,1528500,SPY,52.4304,52.131107330322266,0.4634666442871094,0.0
1997-04-07,76.1875,76.625,76.140625,76.140625,49.286380767822266,2596200,SPY,50.49091,49.6403923034668,0.35401153564453125,0.0
1997-04-17,76.5,77.0,76.0,76.1875,49.316749572753906,1386000,SPY,49.669724,49.55947494506836,0.24272537231445312,0.0
1997-04-22,76.109375,77.734375,76.0,77.734375,50.318023681640625,3215000,SPY,49.78472,50.368587493896484,0.0,-0.050563812255859375
1997-04-28,76.5,77.8125,76.375,77.28125,50.024723052978516,1666500,SPY,49.91451,51.6025390625,0.0,-1.5778160095214844
1997-04-29,78.59375,79.78125,78.296875,79.71875,51.6025390625,3197400,SPY,51.00518,51.845272064208984,0.0,-0.24273300170898438
1997-05-02,80.28125,81.671875,80.0625,81.4375,52.71508026123047,1448300,SPY,51.060795,53.9692611694336,0.0,-1.254180908203132
1997-05-09,82.96875,83.125,81.65625,82.625,53.483760833740234,2558200,SPY,52.978516,54.37385177612305,0.0,-0.8900909423828125
1997-05-23,84.375,85.21875,84.15625,84.78125,54.8795166015625,644400,SPY,54.874683,55.102027893066406,0.0,-0.22251129150390625
1997-05-29,85.09375,85.25,84.5,84.609375,54.76827621459961,1282700,SPY,55.15208,55.122272491455085,0.35399627685547586,0.0
1997-06-04,84.53125,84.75,84.078125,84.40625,54.636783599853516,1063100,SPY,55.31456,54.83904647827149,0.20226287841797586,0.0
1997-06-09,86.4375,86.875,86.34375,86.8125,56.194358825683594,1823400,SPY,56.314396,56.366329193115234,0.17197036743164062,0.0
1997-06-16,89.75,90.0,89.46875,89.75,58.09584426879883,800400,SPY,57.52661,58.014930725097656,0.0,0.08091354370117188
1997-06-17,89.4375,90.234375,88.9375,89.625,58.014930725097656,2048100,SPY,57.348568,57.812610626220696,0.0,0.20232009887696023
1997-06-20,89.9375,90.34375,89.5,89.578125,58.210365295410156,1396900,SPY,58.34546,56.79902648925781,-1.4113388061523438,0.0
1997-06-24,88.25,89.875,88.0,89.625,58.240840911865234,4895100,SPY,57.90256,57.83467102050781,0.0,0.4061698913574219
1997-06-25,89.484375,90.25,87.9375,89.0,57.83467102050781,4708900,SPY,58.501484,57.550384521484375,-0.2842864990234375,0.0
1997-06-26,88.84375,89.625,87.6875,88.5625,57.550384521484375,2569900,SPY,58.462334,57.77375411987304,0.22336959838866477,0.0
1997-07-03,91.875,92.15625,91.46875,92.0625,59.82478332519531,2539100,SPY,59.602394,59.2155532836914,0.0,0.6092300415039134
1997-07-11,91.59375,92.1875,91.375,91.78125,59.64202880859375,2258900,SPY,59.79934,59.82478332519531,0.1827545166015625,0.0
1997-07-14,91.890625,92.3125,91.21875,92.0625,59.82478332519531,3186400,SPY,60.013233,60.12940216064453,0.30461883544921875,0.0
