,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
1998-12-28,55.16666793823242,60.3125,54.16666793823242,58.65625,58.65625,29898600,AMZN,59.14754,56.5,-2.15625,0.0
1998-12-30,55.5,57.20833206176758,50.64583206176758,53.54166793823242,53.54166793823242,32583600,AMZN,61.618793,61.50000000000001,7.958332061767585,0.0
1998-12-31,52.875,55.16666793823242,52.6875,53.54166793823242,53.54166793823242,18298200,AMZN,61.186913,56.1875,2.645832061767578,0.0
1999-01-04,54.61458206176758,59.33333206176758,53.3125,59.15625,59.15625,39292200,AMZN,61.553097,57.546875,-1.609375,0.0
1999-01-05,54.78125,64.875,53.25,62.25,62.25,62873200,AMZN,63.457348,62.8125,0.5625,0.0
1999-01-11,92.0,92.5,83.8125,92.3125,92.3125,38923000,AMZN,80.59778,55.125,0.0,37.1875
1999-01-12,90.25,91.0,79.5,81.6875,81.6875,24443200,AMZN,85.257385,62.875,-18.8125,0.0
1999-01-13,62.5,81.75,62.5,74.0,74.0,29876400,AMZN,87.77085,58.99999999999999,-15.000000000000007,0.0
1999-02-05,58.5,61.4375,56.15625,57.9375,57.9375,8566000,AMZN,55.547485,66.5,0.0,-8.5625
1999-02-08,57.1875,57.5625,52.875,54.5625,54.5625,12598200,AMZN,54.349228,60.65625,0.0,-6.09375
1999-02-10,49.125,51.6875,47.5,48.71875,48.71875,13205000,AMZN,50.39266,60.06249999999999,11.343749999999993,0.0
1999-02-12,54.0,54.9375,51.8125,52.25,52.25,7765400,AMZN,46.596745,61.09374999999999,0.0,-8.843749999999993
1999-03-03,61.875,63.75,60.125,61.75,61.75,15528800,AMZN,57.838806,61.84375,0.0,-0.09375
1999-03-18,66.4375,70.0,66.1875,69.21875,69.21875,12300200,AMZN,62.512016,91.4375,0.0,-22.21875
1999-03-22,66.59375,68.25,65.25,66.0,66.0,6598400,AMZN,61.81429,89.1875,0.0,-23.1875
1999-03-23,64.3125,64.9375,59.0,59.6875,59.6875,11216800,AMZN,60.72492,84.0,24.3125,0.0
1999-03-25,64.46875,70.0,64.09375,69.9375,69.9375,16099800,AMZN,58.36698,95.0,0.0,-25.0625
1999-04-16,91.9375,95.75,90.34375,95.0,95.0,31660200,AMZN,89.21264,68.1875,0.0,26.8125
1999-04-30,88.5,90.0,82.5,86.03125,86.03125,17776400,AMZN,97.610344,64.28125,-21.75,0.0
1999-05-03,83.4375,83.53125,75.0625,75.46875,75.46875,26186400,AMZN,95.506676,58.75,-16.71875,0.0
1999-05-13,72.1875,73.9375,68.0,68.0,68.0,11499000,AMZN,68.40633,54.21875,-13.78125,0.0
1999-05-14,66.5625,67.375,64.90625,66.1875,66.1875,11266800,AMZN,66.4668,58.6875,-7.5,0.0
1999-05-26,56.59375,60.9375,52.25,60.46875,60.46875,21158600,AMZN,55.232727,56.46875,0.0,4.0
1999-05-27,59.8125,60.28125,57.0,57.28125,57.28125,13573400,AMZN,53.579895,55.65625,0.0,1.625
1999-06-14,51.96875,52.25,44.875,46.0,46.0,20764600,AMZN,49.323185,63.4375,17.4375,0.0
1999-06-23,57.78125,60.65625,56.0625,58.875,58.875,16429800,AMZN,51.02687,69.78125,0.0,-10.90625
1999-06-25,58.21875,58.75,54.0625,55.09375,55.09375,9751800,AMZN,51.80468,65.84375,0.0,-10.75
1999-06-30,58.25,64.625,57.5,62.5625,62.5625,16906200,AMZN,52.07914,53.40625,0.0,9.15625
1999-07-02,61.625,63.0,60.375,62.03125,62.03125,7208400,AMZN,53.047733,52.96875,0.0,9.0625
1999-07-19,68.0,68.3125,65.75,65.84375,65.84375,9438400,AMZN,59.633587,42.75,0.0,23.09375
1999-07-21,60.5,64.125,60.125,62.71875,62.71875,17134400,AMZN,60.101364,45.46875,0.0,17.25
1999-07-30,51.0625,51.375,48.75,50.03125,50.03125,12057000,AMZN,51.913616,56.71875,6.6875,0.0
1999-08-03,48.5,48.5,44.8125,47.4375,47.4375,29139000,AMZN,49.133152,60.03124999999999,12.593749999999993,0.0
1999-08-05,43.78125,49.0,41.0,48.625,48.625,37517000,AMZN,47.102478,64.28125,0.0,-15.65625
1999-08-06,48.3125,49.75,44.625,44.78125,44.78125,21218800,AMZN,45.978703,64.25,19.46875,0.0
1999-08-12,45.5,47.875,44.6875,45.875,45.875,13140800,AMZN,41.84551,60.06249999999999,0.0,-14.187499999999993
1999-08-16,49.125,50.4375,47.75,49.15625,49.15625,12753200,AMZN,41.37669,62.9375,0.0,-13.78125
1999-09-02,57.5,61.9375,57.375,60.0625,60.0625,16838700,AMZN,61.215187,65.0,4.9375,0.0
1999-09-13,65.625,66.0,62.5,63.3125,63.3125,7747600,AMZN,59.388725,77.0625,0.0,-13.75
1999-09-17,65.625,66.0,62.75,63.8125,63.8125,7239500,AMZN,58.231907,89.25,0.0,-25.4375
1999-09-23,67.0,68.75,61.234375,62.25,62.25,14373600,AMZN,55.67695,79.59375,0.0,-17.34375
1999-09-27,66.1875,67.875,61.875,62.5625,62.5625,14383100,AMZN,55.26182,74.0625,0.0,-11.5
1999-10-04,79.4375,79.75,75.75,77.0625,77.0625,9757400,AMZN,69.20706,82.75,0.0,-5.6875
1999-10-20,78.3125,80.625,76.34375,80.5,80.5,7735500,AMZN,76.63691,72.0,0.0,8.5
1999-11-02,69.75,70.0,65.0625,66.4375,66.4375,13243200,AMZN,66.42546,81.75,0.0,-15.3125
1999-11-10,71.5625,75.0,70.125,72.0,72.0,11506700,AMZN,63.488834,89.0625,0.0,-17.0625
1999-11-11,74.75,76.625,71.375,73.0,73.0,9293900,AMZN,64.508675,86.5625,0.0,-13.5625
1999-11-12,73.75,75.0,70.8125,74.9375,74.9375,10319600,AMZN,65.634865,87.75,0.0,-12.8125
1999-11-19,77.875,78.125,76.0625,77.9375,77.9375,5760600,AMZN,70.94486,102.5,0.0,-24.5625
1999-12-01,87.25,87.875,81.96875,85.0,85.0,10663600,AMZN,82.93273,97.6875,0.0,-12.6875
1999-12-22,100.5625,100.5625,95.5,97.6875,97.6875,5921000,AMZN,95.82708,65.9375,0.0,31.75
2000-01-19,64.125,67.5,63.0,66.8125,66.8125,8245500,AMZN,57.393597,80.25,0.0,-13.4375
2000-01-20,66.9375,67.0,63.9375,64.75,64.75,5978000,AMZN,56.626793,76.1875,0.0,-11.4375
2000-01-25,70.0,71.25,66.0,69.25,69.25,9434100,AMZN,57.44387,73.8125,0.0,-4.5625
2000-01-31,60.375,64.75,58.4375,64.5625,64.5625,10697900,AMZN,57.417164,63.5625,0.0,1.0
2000-02-14,75.6875,75.75,73.5625,74.4375,74.4375,5169700,AMZN,74.66562,63.5,-10.9375,0.0
2000-02-16,72.75,73.4375,70.625,70.6875,70.6875,4260200,AMZN,72.7076,68.8125,-1.875,0.0
2000-02-22,64.9375,66.5,63.0625,63.5625,63.5625,5685800,AMZN,65.63245,65.625,2.0625,0.0
